"contents href","inset-y-0 src","absolute","w-full src","mb-1","truncate","font-medium","truncate 2","875rem] href","mr-0 src","truncate 3"
"https://shopee.vn/%C3%81o-N%E1%BB%89-Nam-C%E1%BB%95-S%C6%A1-Mi-D%C3%A0i-Tay-N%E1%BB%89-D%C3%A0y-%E1%BA%A4m-M%C3%A0u-S%E1%BA%AFc-Thanh-L%E1%BB%8Bch-C%C3%B3-Big-Size-45-110kg-i.81023597.46950404393?extraParams=%7B%22display_model_id%22%3A415035907018%2C%22model_selection_logic%22%3A3%7D&xptdk=cddc3f63-3fc6-413f-b957-d2361cb77eae","https://down-vn.img.susercontent.com/file/sg-11134253-822z5-mi2gxkhfqz9f76_tn.webp","-50%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Áo Nỉ Nam Cổ Sơ Mi Dài Tay Nỉ Dày Ấm Màu Sắc Thanh Lịch Có Big Size 45-110kg","","250.000","Đã bán 56","https://shopee.vn/find_similar_products?catid=100011&itemid=46950404393&shopid=81023597","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/Chu%E1%BB%99t-Gaming-ATK-Blazing-Sky-X1-V2-Ultimate-PAW3950-Ultra-t%E1%BA%B7ng-k%C3%A8m-%C4%91%E1%BA%A7u-thu-8kHZ-Hades.Gear-i.1008113197.27654581629?extraParams=%7B%22display_model_id%22%3A420041287953%2C%22model_selection_logic%22%3A3%7D&xptdk=7ecfceda-895c-4f62-86c7-324d3b7df95b","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mgfwqluwywb2aa_tn.webp","","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Chuột Gaming ATK Blazing Sky X1 V2 Ultimate - PAW3950 Ultra - tặng kèm đầu thu 8kHZ - Hades.Gear","","1.150.000","Đã bán 21","https://shopee.vn/find_similar_products?catid=100644&itemid=27654581629&shopid=1008113197","",""
"https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Apple-iPhone-14-128GB-Ch%C3%ADnh-H%C3%A3ng-VN-A-i.487028617.19552691706?extraParams=%7B%22display_model_id%22%3A192648503334%2C%22model_selection_logic%22%3A3%7D&xptdk=fe6b9ca3-3346-44fc-bf50-530249625934","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lz8tm5vf5hgh42_tn.webp","-42%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Điện thoại Apple iPhone 14 128GB - Chính Hãng VN/A","Rẻ Vô Địch","14.390.000","Đã bán 268","https://shopee.vn/find_similar_products?catid=100013&itemid=19552691706&shopid=487028617","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d",""
"https://shopee.vn/%C3%81o-Len-Nam-H%C3%A0n-Qu%E1%BB%91c-%C3%81o-Len-C%E1%BB%95-Tr%C3%B2n-K%E1%BA%BB-Ngang-%C3%81o-Len-Cho-Nam-Ch%E1%BA%A5t-Len-Cao-C%E1%BA%A5p-D%C3%A0y-D%E1%BA%B7n-Kh%C3%B4ng-X%C3%B9-Form-Chu%E1%BA%A9n-i.59272750.16096830374?extraParams=%7B%22display_model_id%22%3A240063231272%2C%22model_selection_logic%22%3A3%7D&xptdk=91d2e337-ef8b-4dc5-8c4d-10659c7a3bba","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lpk9aychti0yed_tn.webp","-27%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5talwivgn53c","Áo Len Nam Hàn Quốc, Áo Len Cổ Tròn Kẻ Ngang,  Áo Len Cho Nam Chất Len Cao Cấp Dày Dặn Không Xù Form Chuẩn","Rẻ Vô Địch","183.000","Đã bán 10k+","https://shopee.vn/find_similar_products?catid=100011&itemid=16096830374&shopid=59272750","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","10% Giảm"
"https://shopee.vn/K%E1%BB%87-m%C3%A1y-t%C3%ADnh-g%E1%BB%97-%C4%91%E1%BB%83-b%C3%A0n-gi%C3%A1-%C4%91%E1%BB%A1-laptop-n%C3%A2ng-pc-1-2-t%E1%BA%A7ng-tr%E1%BA%AFng-k%E1%BB%87-m%C3%A0n-h%C3%ACnh-decor-b%C3%A0n-h%E1%BB%8Dc-k%C3%AA-vi-t%C3%ADnh-Home-i.725075815.25729360079?extraParams=%7B%22display_model_id%22%3A226313402619%2C%22model_selection_logic%22%3A3%7D&xptdk=629649dc-c670-43ed-909b-ca0cc71e6f07","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lv2qwic4q8wqfd_tn.webp","-31%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Kệ máy tính gỗ  để bàn giá đỡ laptop nâng pc 1 2 tầng trắng kệ màn hình decor bàn học kê vi tính  Home","","180.000","Đã bán 10k+","https://shopee.vn/find_similar_products?catid=100644&itemid=25729360079&shopid=725075815","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/Qu%E1%BA%A7n-Kaki-T%C3%BAi-H%E1%BB%99p-Nam-Qu%E1%BA%A7n-Cargo-Pants-C%C3%B3-D%C3%A2y-R%C3%BAt-G%E1%BA%A5u-phong-c%C3%A1ch-hiphop-%C4%91%C6%B0%E1%BB%9Dng-ph%E1%BB%91-QMT-FASHION-003-i.803708633.24155747998?extraParams=%7B%22display_model_id%22%3A255150031332%2C%22model_selection_logic%22%3A3%7D&xptdk=724cf1b0-b6e1-491b-ab51-fedf84733854","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mefow6nz5g5ce7_tn.webp","-44%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5talwivgn53c","Quần Kaki Túi Hộp Nam, Quần Cargo Pants Có Dây Rút Gấu, phong cách hiphop đường phố QMT FASHION 003","","84.100","Đã bán 10k+","https://shopee.vn/find_similar_products?catid=100011&itemid=24155747998&shopid=803708633","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/10-C%C3%A1i-U14-0.18-ST-H%E1%BB%99p-%C4%90%E1%BB%B1ng-H%C3%ACnh-X%C4%83m-%C4%90a-N%C4%83ng-T%C3%ADch-H%E1%BB%A3p-B%E1%BB%8Dt-Bi%E1%BB%83n-N%E1%BB%ADa-T%C6%B0%E1%BB%9Dng-Cho-C%E1%BB%99t-Trang-%C4%90i%E1%BB%83m-Th%C6%B0%E1%BB%9Dng-Tr%E1%BB%B1c-S%E1%BB%ADa-M%C3%B4i-L%C3%B4ng-M%C3%A0y-M%C3%A1y-X%C4%83m-Accessiroes-Ti%E1%BA%BFp-Li%E1%BB%87u-i.115510501.24797689825?extraParams=%7B%22display_model_id%22%3A370080825628%2C%22model_selection_logic%22%3A3%7D&xptdk=75f17d94-d522-49a9-9f54-c5442d464401","https://down-vn.img.susercontent.com/file/sg-11134253-822xy-mhwuxekze5tuff_tn.webp","","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","10 Cái U14 / 0.18-ST Hộp Đựng Hình Xăm Đa Năng Tích Hợp Bọt Biển Nửa Tường Cho Cột Trang Điểm Thường Trực / Sửa Môi Lông Mày Máy Xăm Accessiroes Tiếp Liệu","Giảm 16,8k₫","522.500","Đã bán 46","https://shopee.vn/find_similar_products?catid=100630&itemid=24797689825&shopid=115510501","",""
"https://shopee.vn/%C3%81o-Hoodie-Zip-TH%C3%8AU-%C3%81o-Kho%C3%A1c-Nam-N%E1%BB%AF-Unisex-By-JOLI-M%C3%A3-Th%E1%BB%8F-V%C3%A0ng-Ch%E1%BA%A5t-N%E1%BB%89-B%C3%B4ng-Form-R%E1%BB%99ng-M%C5%A9-2-L%E1%BB%9Bp-J-Joli-Trendy-i.27035917.29270976897?extraParams=%7B%22display_model_id%22%3A247447505061%2C%22model_selection_logic%22%3A3%7D&xptdk=a7e9957f-ace8-4d25-8320-d6327c0ba6ff","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mf3qjjre6yvf3e_tn.webp","-35%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5talwivgn53c","Áo Hoodie Zip THÊU, Áo Khoác Nam Nữ Unisex By JOLI Mã Thỏ Vàng Chất Nỉ Bông Form Rộng Mũ 2 Lớp J Joli Trendy","Rẻ Vô Địch","155.000","Đã bán 3k+","https://shopee.vn/find_similar_products?catid=100017&itemid=29270976897&shopid=27035917","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","Giảm 14k₫"
"https://shopee.vn/%C3%81o-thun-nam-BEEYANBUY-Y0515-wash-100-cotton-form-ro%CC%A3%CC%82ng-vintage-unisex-ulzzang-i.852355912.23084806030?extraParams=%7B%22display_model_id%22%3A246020578839%2C%22model_selection_logic%22%3A3%7D&xptdk=24d51304-8b20-4d7f-8c77-88a9e318662b","https://down-vn.img.susercontent.com/file/cn-11134207-7r98o-lncdji3qkvig9c_tn.webp","-43%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5talwivgn53c","Áo thun nam BEEYANBUY Y0515 wash 100% cotton form rộng vintage unisex ulzzang","Giảm 5k₫","66.000","Đã bán 10k+","https://shopee.vn/find_similar_products?catid=100011&itemid=23084806030&shopid=852355912","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","#ShopThinhHanh"
"https://shopee.vn/M%C3%A1y-quay-k%E1%BB%B9-thu%E1%BA%ADt-s%E1%BB%91-c%E1%BA%A7m-tay-Action-Camera-DJI-Pocket-3-bh-12th-i.92473740.29707213780?extraParams=%7B%22display_model_id%22%3A236623090162%2C%22model_selection_logic%22%3A3%7D&xptdk=8a56884f-75b4-4636-93a3-96e10f4e0d96","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mauoyltsi9j50b_tn.webp","-30%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Máy quay kỹ thuật số cầm tay Action Camera DJI Pocket 3-bh 12th","","14.080.000","Đã bán 1k+","https://shopee.vn/find_similar_products?catid=100635&itemid=29707213780&shopid=92473740","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/Tai-nghe-ch%E1%BB%A5p-tai-Gaming-Mchose-G9-G9-pro-C%C3%B3-mic-%C4%91%C3%A0m-tho%E1%BA%A1i-3-mode-k%E1%BA%BFt-n%E1%BB%91i-%C3%82m-thanh-v%C3%B2m-7.1-i.232780266.28934309827?extraParams=%7B%22display_model_id%22%3A237722625554%2C%22model_selection_logic%22%3A3%7D&xptdk=ff1d6272-a994-4101-bf5d-bd4df9f7a5e0","https://down-vn.img.susercontent.com/file/sg-11134253-8258p-mgf7jys7axor75_tn.webp","-36%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Tai nghe chụp tai Gaming Mchose G9 | G9 pro - Có mic đàm thoại - 3 mode kết nối - Âm thanh vòm 7.1","5% Giảm","450.000","Đã bán 433","https://shopee.vn/find_similar_products?catid=100535&itemid=28934309827&shopid=232780266","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a",""
"https://shopee.vn/Qu%C3%A2%CC%80n-jean-nam-tr%E1%BA%AFng-baggy-su%C3%B4ng-r%C3%B4%CC%A3ng-SR01-d%C3%A1ng-%C4%91%E1%BB%A9ng-v%E1%BA%A3i-jean-b%C3%B2-xanh-cao-c%C3%A2%CC%81p-20We-xu-h%C6%B0%E1%BB%9Bng-2025-i.119017165.7252595942?extraParams=%7B%22display_model_id%22%3A58994531227%2C%22model_selection_logic%22%3A3%7D&xptdk=742b031d-7e43-4e2a-91dc-cb922939cf45","https://down-vn.img.susercontent.com/file/sg-11134253-7ren8-mdvd1flmrfhfb9_tn.webp","-51%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tncd0jy80ee","Quần jean nam trắng baggy suông rộng SR01 dáng đứng vải jean bò xanh cao cấp 20We xu hướng 2025","12% Giảm","99.000","Đã bán 100k+","https://shopee.vn/find_similar_products?catid=100011&itemid=7252595942&shopid=119017165","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/S%C3%A1ch-Thi%C3%AAn-s%E1%BB%A9-nh%C3%A0-b%C3%AAn-T%E1%BA%ADp-1-2-3-4-5-5.5-6-7-8-8.5-9-10-(C%C3%A1c-phi%C3%AAn-b%E1%BA%A3n)-NXB-Kim-%C4%90%E1%BB%93ng-i.125157421.42553112081?extraParams=%7B%22display_model_id%22%3A300257739099%2C%22model_selection_logic%22%3A3%7D&xptdk=6e12bd9f-6120-4c41-b656-d31a4ad38254","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mhk0i2g1yepx9a_tn.webp","","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Sách - Thiên sứ nhà bên - Tập 1 2 3 4 5 5.5 6 7 8 8.5 9 10 (Các phiên bản) - NXB Kim Đồng","","94.999","Đã bán 219","https://shopee.vn/find_similar_products?catid=100643&itemid=42553112081&shopid=125157421","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d",""
"https://shopee.vn/Gh%E1%BA%BF-v%C4%83n-ph%C3%B2ng-c%C3%B4ng-th%C3%A1i-h%E1%BB%8Dc-gh%E1%BA%BF-l%C6%B0%E1%BB%9Bi-tho%C3%A1ng-kh%C3%AD-c%C3%B3-th%E1%BB%83-%C4%91%C6%B0%E1%BB%A3c-gh%E1%BA%BF-ch%C6%A1i-game-nghi%C3%AAng-v%E1%BB%9Bi-h%E1%BB%97-tr%E1%BB%A3-eo.-i.920397707.26864123732?extraParams=%7B%22display_model_id%22%3A256781416020%2C%22model_selection_logic%22%3A3%7D&xptdk=e2e79456-819b-438a-84ce-20cd04792df8","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m1eyamz5zwnwe7_tn.webp","-41%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Ghế văn phòng công thái học ghế lưới thoáng khí có thể được ghế chơi game nghiêng với hỗ trợ eo.","Rẻ Vô Địch","1.887.999","Đã bán 2k+","https://shopee.vn/find_similar_products?catid=100636&itemid=26864123732&shopid=920397707","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/Esp32-blujammer-40-50m-i.958100151.40809420125?extraParams=%7B%22display_model_id%22%3A285787735143%2C%22model_selection_logic%22%3A3%7D&xptdk=8927f240-06ca-4f64-848c-7251b4ad1441","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mchkylbefzbw2d_tn.webp","","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Esp32 blujammer 40 50m","","890.000","Đã bán 39","https://shopee.vn/find_similar_products?catid=100010&itemid=40809420125&shopid=958100151","",""
"https://shopee.vn/B%E1%BB%99-b%C3%A0i-t%C3%ACnh-y%C3%AAu-H%E1%BB%ABng-H%E1%BB%B1c-Premium-cho-c%E1%BA%B7p-%C4%91%C3%B4i-boardgame-song-ng%E1%BB%AF-h%C3%A2m-n%C3%B3ng-couple-%E1%BB%AAng-%E1%BB%B0c-i.1457513236.40051567134?extraParams=%7B%22display_model_id%22%3A188525218066%2C%22model_selection_logic%22%3A3%7D&xptdk=3c166bfa-2c7b-4e80-a190-d93ac099436c","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mc7i1230avtafe_tn.webp","-47%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Bộ bài tình yêu Hừng Hực Premium cho cặp đôi, boardgame song ngữ hâm nóng couple Ừng Ực","","329.000","Đã bán 3k+","https://shopee.vn/find_similar_products?catid=100639&itemid=40051567134&shopid=1457513236","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/COMBO-2-Qu%E1%BA%A7n-N%E1%BB%89-Baggy-Unisex-Nam-N%E1%BB%AF-2-Da-Cao-C%E1%BA%A5p-M%E1%BB%81m-M%E1%BB%8Bn-Form-D%C3%A1ng-H%C3%A0n-Qu%E1%BB%91c-Thi%E1%BA%BFt-K%E1%BA%BF-%C4%90%C6%A1n-Gi%E1%BA%A3n-M%C3%A0u-S%E1%BA%AFc-Basic-D%E1%BB%85-Ph%E1%BB%91i-%C4%90%E1%BB%93-i.47769595.56301248574?extraParams=%7B%22display_model_id%22%3A320112859495%2C%22model_selection_logic%22%3A3%7D&xptdk=036bfa32-e2a9-45b4-8b74-6a673fe599d3","https://down-vn.img.susercontent.com/file/sg-11134253-8226k-mhmts29txkp42b_tn.webp","-35%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","COMBO 2 Quần Nỉ Baggy Unisex Nam Nữ 2 Da Cao Cấp Mềm Mịn Form Dáng Hàn Quốc, Thiết Kế Đơn Giản Màu Sắc Basic Dễ Phối Đồ","Rẻ Vô Địch","128.999","Đã bán 1k+","https://shopee.vn/find_similar_products?catid=100011&itemid=56301248574&shopid=47769595","",""
"https://shopee.vn/Gamepad-Tay-Game-Kh%C3%B4ng-d%C3%A2y-Bluetooth-D3-%C4%91a-n%E1%BB%81n-t%E1%BA%A3ng-cho-m%C3%A1y-t%C3%ADnh-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-m%C3%A1y-game-Console-i.70078304.22530163810?extraParams=%7B%22display_model_id%22%3A221169419915%2C%22model_selection_logic%22%3A3%7D&xptdk=ef4e6dff-1d50-4b77-88e0-77ba34aaeef3","https://down-vn.img.susercontent.com/file/sg-11134253-7rdwy-mde7nbiivyt5fe_tn.webp","-7%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Gamepad Tay Game Không dây Bluetooth D3 đa nền tảng cho máy tính - điện thoại - máy game Console","Rẻ Vô Địch","270.982","Đã bán 3k+","https://shopee.vn/find_similar_products?catid=100634&itemid=22530163810&shopid=70078304","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a",""
"https://shopee.vn/%C3%81o-Sweater-Polo-FIZZE-Form-R%E1%BB%99ng-Phong-C%C3%A1ch-Unisex-Nam-N%E1%BB%AF-%C4%90%E1%BB%81u-M%E1%BA%B7c-%C4%90%C6%B0%E1%BB%A3c-Ch%E1%BA%A5t-V%E1%BA%A3i-N%E1%BB%89-Cotton-Si%C3%AAu-%C4%90%E1%BA%B9p-C%C3%B3-C%E1%BB%95-i.583014070.24847338361?extraParams=%7B%22display_model_id%22%3A206300517946%2C%22model_selection_logic%22%3A3%7D&xptdk=9f516c0e-0fb7-49e6-bb11-078bb43493ce","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mfh5h8mm8vm60b_tn.webp","-19%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5talwivgn53c","Áo Sweater Polo FIZZE Form Rộng Phong Cách Unisex Nam Nữ Đều Mặc Được Chất Vải Nỉ Cotton Siêu Đẹp Có Cổ","Giảm 5k₫","178.000","Đã bán 286","https://shopee.vn/find_similar_products?catid=100017&itemid=24847338361&shopid=583014070","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/Tai-nghe-AKG-Samsung-Ch%C3%ADnh-H%C3%A3ng-m%C3%A0u-%C4%91en-c%C3%B3-micro-nh%C3%A9t-tai-c%C3%B3-d%C3%A2y-DYDX-B%E1%BA%A3o-h%C3%A0nh-L%E1%BB%97i-1-%C4%91%E1%BB%95i-1-i.883209343.23074751376?extraParams=%7B%22display_model_id%22%3A204456948203%2C%22model_selection_logic%22%3A3%7D&xptdk=b21bd0d4-bef1-4d29-a106-6c92d888b832","https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-ljl1axibxpkk62_tn.webp","-25%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Tai nghe AKG Samsung Chính Hãng màu đen có micro nhét tai có dây DYDX Bảo hành Lỗi 1 đổi 1","Giảm 2k₫","126.000","Đã bán 10k+","https://shopee.vn/find_similar_products?catid=100535&itemid=23074751376&shopid=883209343","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d",""
"https://shopee.vn/S%C3%A9t-10-%C4%91%C3%B4i-T%E1%BA%A5t-tr%E1%BA%AFng-%C4%91en-nam-n%E1%BB%AF-c%E1%BB%95-cao-c%E1%BB%95-trung-c%E1%BB%95-ng%E1%BA%AFn-ch%E1%BA%A5t-li%E1%BB%87u-cotton-i.922107410.23761454659?extraParams=%7B%22display_model_id%22%3A225829827119%2C%22model_selection_logic%22%3A3%7D&xptdk=b096f910-45d9-458f-bc55-74d15219e204","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lsqwdblbng61b7_tn.webp","-8%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5teqetatc461","Sét 10 đôi Tất  trắng đen nam nữ cổ cao cổ trung cổ ngắn chất liệu cotton","Rẻ Vô Địch","23.900","Đã bán 60k+","https://shopee.vn/find_similar_products?catid=100017&itemid=23761454659&shopid=922107410","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/%C3%81o-Thun-Nam-Tr%C6%A1n-D%C3%A0i-Tay-PNStore-Form-Su%C3%B4ng-Ch%E1%BA%A5t-Cotton-Co-Gi%C3%A3n-2-Chi%E1%BB%81u-%C4%90en-Tr%E1%BA%AFng-ATDT03-i.1249305313.28093552759?extraParams=%7B%22display_model_id%22%3A390105732098%2C%22model_selection_logic%22%3A3%7D&xptdk=c537a929-7427-457e-8707-528da06dbecc","https://down-vn.img.susercontent.com/file/sg-11134201-824hx-mf3vhui8vdvzda_tn.webp","-36%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5talwivgn53c","Áo Thun Nam Trơn Dài Tay PNStore Form Suông Chất Cotton Co Giãn 2 Chiều Đen Trắng ATDT03","10% Giảm","90.200","Đã bán 5k+","https://shopee.vn/find_similar_products?catid=100011&itemid=28093552759&shopid=1249305313","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d",""
"https://shopee.vn/Qu%E1%BA%A7n-kaki-t%C3%BAi-h%E1%BB%99p-nam-n%E1%BB%AF-%E1%BB%91ng-r%E1%BB%99ng-qu%E1%BA%A7n-Cargo-Pant-kaki-m%C3%A0u-tr%C6%A1n-basic-phong-c%C3%A1ch-th%E1%BB%9Di-trang-K04-i.1344750720.24536980079?extraParams=%7B%22display_model_id%22%3A207871764675%2C%22model_selection_logic%22%3A3%7D&xptdk=4480b1db-b372-4514-bf9e-6955ce838c22","https://down-vn.img.susercontent.com/file/sg-11134253-824h7-mei7b1dez8jkb0_tn.webp","-32%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Quần kaki túi hộp nam nữ ống rộng, quần Cargo Pant kaki màu trơn basic phong cách thời trang K04","Rẻ Vô Địch","150.515","Đã bán 10k+","https://shopee.vn/find_similar_products?catid=100011&itemid=24536980079&shopid=1344750720","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","Giảm 8k₫"
"https://shopee.vn/S%E1%BB%AFa-R%E1%BB%ADa-M%E1%BA%B7t-NIVEA-MEN-Acne-Oil-Clear-B%C3%B9n-Kho%C3%A1ng-Ng%E1%BB%ABa-M%E1%BB%A5n-S%E1%BA%A1ch-S%C3%A2u-(50g)-i.112461269.40355559877?extraParams=%7B%22display_model_id%22%3A275482634293%2C%22model_selection_logic%22%3A3%7D&xptdk=0afa48d4-658d-42a7-9338-f8dc894dc8c5","https://down-vn.img.susercontent.com/file/sg-11134201-7ra3p-mbc3dvqmd3wj42_tn.webp","-16%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Sữa Rửa Mặt NIVEA MEN Acne Oil Clear Bùn Khoáng Ngừa Mụn | Sạch Sâu (50g)","Rẻ Vô Địch","20.999","Đã bán 10k+","https://shopee.vn/find_similar_products?catid=100630&itemid=40355559877&shopid=112461269","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/%C3%81o-thun-ph%C3%B4ng-d%C3%A0i-tay-nam-n%E1%BB%AF-from-r%E1%BB%99ng-c%C3%B3-logo-ng%E1%BB%B1c-%C3%A1o-ph%C3%B4ng-nhi%E1%BB%81u-m%C3%A0u-ch%E1%BA%A5t-li%E1%BB%87u-cotton-cao-c%E1%BA%A5p.-phong-c%C3%A1ch-h%C3%A0n-qu%E1%BB%91c.-i.366794718.22348568151?extraParams=%7B%22display_model_id%22%3A98747329753%2C%22model_selection_logic%22%3A3%7D&xptdk=6f97c15d-f3f6-4bbb-85dc-7d295cddf789","https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-ljchca92k6he45_tn.webp","-41%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5talwivgn53c","Áo thun phông dài tay nam nữ from rộng có logo ngực,áo phông nhiều màu chất liệu cotton cao cấp. phong cách hàn quốc.","","76.000","Đã bán 8k+","https://shopee.vn/find_similar_products?catid=100011&itemid=22348568151&shopid=366794718","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/K%E1%BA%B9o-keliguo-th%C6%A1m-mi%E1%BB%87ng-the-m%C3%A1t-h%C6%B0%C6%A1ng-v%E1%BB%8B-tr%C3%A1i-c%C3%A2y-h%E1%BB%99p-s%E1%BA%AFt-16gr-i.9176366.41424883228?extraParams=%7B%22display_model_id%22%3A282016825135%2C%22model_selection_logic%22%3A3%7D&xptdk=dc7a12d5-e7a7-47e1-862f-c4acf42a08f6","https://down-vn.img.susercontent.com/file/sg-11134253-821ei-mgugfcutqqz3f2_tn.webp","-33%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Kẹo keliguo thơm miệng the mát hương vị trái cây, hộp sắt 16gr","Rẻ Vô Địch","13.500","Đã bán 2k+","https://shopee.vn/find_similar_products?catid=100629&itemid=41424883228&shopid=9176366","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6",""
"https://shopee.vn/Qu%E1%BA%A7n-jeans-baggy-nam-%E1%BB%91ng-su%C3%B4ng-r%E1%BB%99ng-m%C3%A0u-xanh-%C4%91en-v%E1%BA%A3i-b%C3%B2-d%C3%A0y-d%E1%BA%B7n-T1-GenZ-Store-HN-i.863881182.21445665327?extraParams=%7B%22display_model_id%22%3A184818364157%2C%22model_selection_logic%22%3A3%7D&xptdk=581f01a5-ff57-4e55-9f91-9692b967cb48","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lv18qreonjsp60_tn.webp","-40%","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mi5tlzx2jxtz75","Quần jeans baggy nam ống suông rộng màu xanh, đen vải bò dày dặn T1 - GenZ Store HN","Rẻ Vô Địch","118.999","Đã bán 50k+","https://shopee.vn/find_similar_products?catid=100011&itemid=21445665327&shopid=863881182","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","Giảm 5k₫"
